duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,exito,prob_exito
22,724178,250k a 1M,Intermedio,Específica,Remoto,3,Por encima del mercado,80,0,24.71
20,78499,Menos de 250k,Básico,Sin Experiencia,Remoto,6,Por debajo del mercado,60,0,6.29
25,929689,Menos de 250k,Intermedio,General,Híbrido,8,Dentro del mercado,163,0,14.25
15,623391,250k a 1M,Básico,Específica,Híbrido,6,Por encima del mercado,23,1,28.73
15,227801,Más de 1M,Intermedio,Sin Experiencia,Híbrido,2,Por encima del mercado,134,1,25.78
7,767619,250k a 1M,Básico,Sin Experiencia,Remoto,5,Por encima del mercado,114,1,48.39
9,349924,Más de 1M,Básico,General,Remoto,5,Por encima del mercado,89,1,33.91
1,359035,250k a 1M,Básico,Sin Experiencia,Remoto,4,Por encima del mercado,62,1,49.76
10,139806,Menos de 250k,Intermedio,Específica,Presencial,1,Por encima del mercado,109,0,34.71
1,327207,Menos de 250k,Experto,Sin Experiencia,Híbrido,4,Por encima del mercado,111,1,48.65
18,350766,Menos de 250k,Intermedio,General,Presencial,5,Dentro del mercado,120,0,18.52
14,663629,Más de 1M,Intermedio,Específica,Híbrido,1,Dentro del mercado,87,1,40.71
1,733439,Más de 1M,Básico,Sin Experiencia,Remoto,2,Por encima del mercado,43,1,62.18
11,251842,250k a 1M,Básico,Sin Experiencia,Presencial,3,Por debajo del mercado,144,1,32.5
24,554108,250k a 1M,Experto,Sin Experiencia,Presencial,1,Por encima del mercado,100,0,22.18
11,131949,Menos de 250k,Experto,Específica,Híbrido,5,Por encima del mercado,69,0,23.79
6,554869,Más de 1M,Básico,Sin Experiencia,Presencial,6,Por encima del mercado,50,1,42.43
1,932416,250k a 1M,Experto,General,Presencial,3,Por debajo del mercado,146,1,64.43
1,144038,Más de 1M,Experto,Específica,Remoto,1,Dentro del mercado,169,0,49.16
15,297067,Más de 1M,Básico,Específica,Híbrido,6,Por debajo del mercado,129,1,19.63
9,645455,Menos de 250k,Intermedio,Sin Experiencia,Presencial,7,Por debajo del mercado,132,1,37.2
10,669039,Menos de 250k,Experto,Específica,Remoto,5,Por debajo del mercado,159,1,39.64
9,311777,Más de 1M,Básico,General,Presencial,5,Por debajo del mercado,82,1,31.84
11,794716,Más de 1M,Experto,Específica,Remoto,7,Por encima del mercado,207,1,37.71
5,336884,Más de 1M,Experto,General,Presencial,5,Dentro del mercado,47,1,41.27
14,834694,Más de 1M,Básico,Sin Experiencia,Remoto,2,Por debajo del mercado,88,1,43.21
3,593730,Menos de 250k,Experto,Específica,Remoto,5,Dentro del mercado,61,1,49.49
7,754243,250k a 1M,Experto,General,Híbrido,4,Por encima del mercado,103,1,48.77
18,574166,Menos de 250k,Experto,Sin Experiencia,Remoto,5,Por encima del mercado,187,0,24.67
14,631393,250k a 1M,Intermedio,General,Presencial,8,Dentro del mercado,88,1,26.72
16,642027,Más de 1M,Intermedio,Específica,Remoto,1,Por encima del mercado,121,1,36.41
25,728957,250k a 1M,Experto,Específica,Remoto,6,Dentro del mercado,10,0,15.66
12,493434,Menos de 250k,Básico,General,Presencial,1,Por debajo del mercado,121,1,40.45
12,320019,Menos de 250k,Experto,Sin Experiencia,Presencial,2,Por encima del mercado,150,1,33.29
10,484212,Más de 1M,Experto,Sin Experiencia,Remoto,10,Por encima del mercado,106,1,25.31
9,366502,Menos de 250k,Intermedio,Sin Experiencia,Presencial,6,Dentro del mercado,47,1,30.85
6,379586,Más de 1M,Intermedio,Sin Experiencia,Remoto,5,Por encima del mercado,40,1,38.63
13,830955,Menos de 250k,Intermedio,General,Remoto,1,Por debajo del mercado,72,1,47.93
14,624546,Menos de 250k,Experto,Específica,Remoto,4,Por encima del mercado,40,1,33.48
14,615347,Más de 1M,Experto,General,Presencial,1,Por encima del mercado,179,1,39.28
12,714529,250k a 1M,Básico,Específica,Híbrido,5,Por encima del mercado,123,1,37.0
18,623502,Menos de 250k,Experto,Específica,Híbrido,1,Dentro del mercado,172,1,33.81
12,873415,250k a 1M,Experto,General,Remoto,7,Por debajo del mercado,86,1,38.19
10,81071,Menos de 250k,Intermedio,General,Remoto,5,Por debajo del mercado,62,0,25.15
6,300481,Menos de 250k,Intermedio,Sin Experiencia,Presencial,1,Por encima del mercado,65,1,44.08
3,359866,Menos de 250k,Intermedio,Específica,Híbrido,6,Por encima del mercado,77,1,42.2
21,224857,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,11,Dentro del mercado,75,0,0.0
8,522585,250k a 1M,Intermedio,Sin Experiencia,Híbrido,4,Por debajo del mercado,161,1,41.27
6,531987,250k a 1M,Básico,General,Presencial,8,Por encima del mercado,146,1,37.27
9,895067,Menos de 250k,Básico,Sin Experiencia,Presencial,1,Por debajo del mercado,114,1,54.55
10,680758,Menos de 250k,Básico,Sin Experiencia,Presencial,6,Por encima del mercado,17,1,37.0
22,398495,250k a 1M,Intermedio,Sin Experiencia,Remoto,3,Por encima del mercado,115,0,16.99
10,598872,Más de 1M,Intermedio,General,Presencial,4,Dentro del mercado,84,1,39.87
28,134604,Más de 1M,Intermedio,Sin Experiencia,Remoto,7,Por debajo del mercado,170,0,0.0
12,528451,250k a 1M,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,145,1,34.04
24,517757,Menos de 250k,Intermedio,General,Remoto,1,Por encima del mercado,107,0,20.37
17,319581,Menos de 250k,Básico,General,Remoto,10,Por encima del mercado,10,1,9.89
14,459761,Más de 1M,Intermedio,General,Presencial,1,Dentro del mercado,93,1,35.88
21,361493,Más de 1M,Experto,Específica,Presencial,2,Por encima del mercado,67,0,18.3
19,313491,250k a 1M,Básico,General,Híbrido,5,Por debajo del mercado,120,0,15.85
16,634900,Más de 1M,Experto,Específica,Híbrido,5,Dentro del mercado,43,1,28.7
26,706782,250k a 1M,Básico,General,Remoto,6,Por debajo del mercado,113,0,11.93
9,601999,Más de 1M,Intermedio,General,Híbrido,5,Dentro del mercado,10,1,39.23
6,412379,Más de 1M,Intermedio,General,Híbrido,8,Por debajo del mercado,31,1,33.37
8,367489,Más de 1M,Experto,Específica,Híbrido,6,Por encima del mercado,56,1,33.01
23,418600,Menos de 250k,Intermedio,Sin Experiencia,Remoto,1,Por debajo del mercado,73,0,20.06
21,455998,Menos de 250k,Básico,General,Híbrido,1,Por debajo del mercado,119,0,24.89
9,325582,Menos de 250k,Intermedio,Específica,Presencial,5,Dentro del mercado,17,1,32.49
1,710765,Más de 1M,Intermedio,General,Remoto,9,Por debajo del mercado,68,1,47.31
11,459545,250k a 1M,Básico,Sin Experiencia,Presencial,1,Por encima del mercado,69,1,41.06
6,652976,250k a 1M,Experto,Específica,Remoto,2,Dentro del mercado,134,1,52.76
9,220016,250k a 1M,Experto,General,Presencial,6,Dentro del mercado,90,1,28.31
6,362332,250k a 1M,Intermedio,General,Híbrido,6,Por debajo del mercado,52,1,36.7
2,671879,Menos de 250k,Básico,General,Remoto,8,Dentro del mercado,46,1,46.16
23,674709,Menos de 250k,Experto,Sin Experiencia,Presencial,10,Por encima del mercado,72,0,8.19
8,259494,Más de 1M,Experto,Específica,Remoto,6,Por debajo del mercado,18,1,31.91
20,560614,Más de 1M,Intermedio,General,Presencial,2,Por encima del mercado,181,0,25.45
11,565863,250k a 1M,Básico,General,Híbrido,2,Por debajo del mercado,100,1,41.74
5,358357,Menos de 250k,Experto,Específica,Remoto,3,Por debajo del mercado,54,1,43.53
15,571400,250k a 1M,Intermedio,Sin Experiencia,Remoto,8,Dentro del mercado,47,1,23.01
10,183910,Más de 1M,Intermedio,Sin Experiencia,Presencial,3,Dentro del mercado,40,0,31.51
11,314622,Más de 1M,Intermedio,Sin Experiencia,Presencial,8,Dentro del mercado,119,1,24.17
13,619792,250k a 1M,Intermedio,Sin Experiencia,Híbrido,1,Por debajo del mercado,17,1,42.05
7,505900,Más de 1M,Experto,Sin Experiencia,Presencial,6,Dentro del mercado,91,1,39.05
2,516284,250k a 1M,Básico,General,Presencial,3,Por encima del mercado,129,1,53.63
12,464983,Menos de 250k,Intermedio,General,Presencial,7,Dentro del mercado,71,1,29.0
18,607381,250k a 1M,Intermedio,General,Híbrido,4,Por encima del mercado,49,1,27.08
7,617019,Menos de 250k,Experto,Específica,Híbrido,7,Dentro del mercado,142,1,39.66
13,658300,Menos de 250k,Intermedio,Sin Experiencia,Remoto,4,Por debajo del mercado,43,1,37.53
21,525134,Más de 1M,Intermedio,Específica,Híbrido,5,Dentro del mercado,86,0,18.23
11,422318,Más de 1M,Básico,Sin Experiencia,Presencial,7,Por encima del mercado,106,1,26.61
13,388597,Más de 1M,Intermedio,Sin Experiencia,Remoto,5,Por encima del mercado,70,1,29.47
12,288631,250k a 1M,Experto,Específica,Híbrido,5,Dentro del mercado,40,1,26.31
8,419442,250k a 1M,Básico,General,Híbrido,7,Por encima del mercado,72,1,32.75
6,378723,Más de 1M,Experto,Específica,Presencial,5,Por debajo del mercado,117,1,39.86
6,820316,250k a 1M,Básico,General,Presencial,1,Dentro del mercado,64,1,58.4
14,290612,Más de 1M,Básico,Sin Experiencia,Híbrido,3,Por encima del mercado,123,1,27.01
17,707472,250k a 1M,Intermedio,General,Remoto,1,Dentro del mercado,87,1,38.11
17,446452,Menos de 250k,Intermedio,Sin Experiencia,Presencial,4,Dentro del mercado,70,1,24.61
10,458705,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,6,Dentro del mercado,64,1,32.43
19,580238,Más de 1M,Experto,General,Híbrido,5,Dentro del mercado,112,0,22.83
14,216292,250k a 1M,Intermedio,Sin Experiencia,Presencial,9,Dentro del mercado,156,1,13.97
12,340005,250k a 1M,Intermedio,General,Remoto,9,Por debajo del mercado,106,1,20.1
1,251772,Menos de 250k,Básico,Específica,Remoto,6,Dentro del mercado,52,1,43.09
7,423948,Menos de 250k,Intermedio,Sin Experiencia,Remoto,1,Por debajo del mercado,155,1,46.77
3,318161,Más de 1M,Intermedio,Sin Experiencia,Presencial,7,Dentro del mercado,56,1,39.14
16,763429,Menos de 250k,Intermedio,Específica,Presencial,3,Por encima del mercado,186,1,37.45
13,383331,Más de 1M,Intermedio,Sin Experiencia,Presencial,8,Dentro del mercado,92,1,23.35
6,50000,Menos de 250k,Básico,Específica,Remoto,6,Dentro del mercado,56,0,30.09
14,433113,Menos de 250k,Intermedio,Específica,Remoto,7,Por encima del mercado,128,1,23.85
3,661491,250k a 1M,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,84,1,47.76
6,826054,Menos de 250k,Experto,Específica,Presencial,12,Por debajo del mercado,122,0,36.75
8,454101,Menos de 250k,Intermedio,Específica,Presencial,7,Por debajo del mercado,105,1,35.33
15,396620,Más de 1M,Intermedio,Específica,Remoto,1,Por debajo del mercado,31,1,32.19
20,497110,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,8,Por encima del mercado,96,0,12.01
8,583011,Más de 1M,Básico,Específica,Híbrido,4,Por debajo del mercado,125,1,43.02
20,274223,Menos de 250k,Intermedio,General,Remoto,9,Por debajo del mercado,106,0,5.56
12,451110,Menos de 250k,Intermedio,General,Presencial,10,Por debajo del mercado,163,1,21.55
13,490093,Más de 1M,Experto,Específica,Presencial,7,Por debajo del mercado,116,1,26.16
12,509161,250k a 1M,Básico,General,Presencial,1,Por debajo del mercado,88,1,41.03
11,471091,Más de 1M,Básico,Sin Experiencia,Presencial,4,Dentro del mercado,111,1,36.51
15,312844,Más de 1M,Experto,Específica,Remoto,9,Dentro del mercado,75,1,15.38
16,567749,Más de 1M,Básico,Sin Experiencia,Híbrido,11,Por debajo del mercado,118,0,14.8
7,491085,250k a 1M,Intermedio,General,Híbrido,5,Por encima del mercado,118,1,40.75
11,490599,Menos de 250k,Intermedio,General,Remoto,4,Por encima del mercado,38,1,35.81
22,283494,Más de 1M,Experto,General,Presencial,1,Dentro del mercado,139,0,17.48
13,628038,Más de 1M,Básico,General,Híbrido,1,Por encima del mercado,212,1,40.93
14,310413,250k a 1M,Básico,Sin Experiencia,Remoto,6,Dentro del mercado,127,1,23.5
19,823288,Más de 1M,Básico,Específica,Presencial,7,Por debajo del mercado,10,0,24.71
9,264149,Menos de 250k,Experto,Sin Experiencia,Híbrido,1,Por debajo del mercado,79,1,39.62
12,652443,250k a 1M,Intermedio,Específica,Remoto,7,Por encima del mercado,36,1,31.67
17,118363,Menos de 250k,Experto,General,Híbrido,9,Por encima del mercado,85,0,6.56
19,50000,Menos de 250k,Intermedio,General,Híbrido,7,Por encima del mercado,134,0,5.08
1,389047,250k a 1M,Experto,General,Remoto,10,Por debajo del mercado,64,1,38.14
8,50000,Más de 1M,Intermedio,General,Remoto,6,Por debajo del mercado,194,0,26.48
6,645945,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,10,1,43.94
11,495639,Menos de 250k,Básico,Específica,Híbrido,6,Por encima del mercado,88,1,31.55
6,780206,Menos de 250k,Básico,Específica,Remoto,9,Por encima del mercado,119,1,40.58
16,466561,Menos de 250k,Experto,General,Presencial,7,Por encima del mercado,39,1,21.8
13,548630,250k a 1M,Experto,Sin Experiencia,Presencial,3,Dentro del mercado,46,1,35.17
17,446361,250k a 1M,Experto,General,Presencial,6,Por encima del mercado,138,1,19.73
18,325214,Menos de 250k,Básico,Específica,Presencial,6,Por encima del mercado,196,1,16.0
16,418645,Más de 1M,Intermedio,Específica,Remoto,4,Dentro del mercado,202,1,24.95
10,259209,Menos de 250k,Básico,Sin Experiencia,Presencial,8,Dentro del mercado,83,1,23.7
13,577484,Más de 1M,Básico,Específica,Híbrido,5,Dentro del mercado,168,1,32.85
9,438431,Menos de 250k,Intermedio,Sin Experiencia,Presencial,7,Dentro del mercado,97,1,31.34
4,479950,Más de 1M,Intermedio,General,Remoto,7,Por encima del mercado,146,1,42.59
18,1064746,Menos de 250k,Intermedio,General,Presencial,3,Por debajo del mercado,89,1,41.44
11,419390,Más de 1M,Intermedio,Sin Experiencia,Presencial,2,Por debajo del mercado,43,1,37.2
3,562752,Menos de 250k,Básico,General,Remoto,3,Por debajo del mercado,180,1,53.39
15,489173,Menos de 250k,Experto,Sin Experiencia,Presencial,5,Por debajo del mercado,193,1,27.35
11,731519,Más de 1M,Básico,General,Remoto,10,Por debajo del mercado,79,1,30.98
1,547692,250k a 1M,Intermedio,General,Presencial,5,Por debajo del mercado,147,1,52.31
4,445715,Más de 1M,Experto,Específica,Remoto,6,Dentro del mercado,93,1,42.64
8,958503,250k a 1M,Experto,Específica,Presencial,8,Dentro del mercado,209,1,45.73
13,328063,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,25,1,28.25
17,461232,Más de 1M,Básico,General,Híbrido,4,Por encima del mercado,91,1,26.14
17,683296,Más de 1M,Básico,General,Remoto,8,Por encima del mercado,28,1,23.24
16,336373,Más de 1M,Experto,General,Remoto,7,Por debajo del mercado,21,1,18.97
12,653122,250k a 1M,Experto,Específica,Remoto,3,Por encima del mercado,94,1,40.06
22,404106,250k a 1M,Experto,Sin Experiencia,Híbrido,4,Dentro del mercado,77,0,15.35
16,700647,Menos de 250k,Intermedio,Sin Experiencia,Remoto,5,Dentro del mercado,49,1,30.01
13,695402,250k a 1M,Intermedio,Sin Experiencia,Presencial,6,Por encima del mercado,142,1,33.19
15,481983,250k a 1M,Básico,General,Remoto,9,Por debajo del mercado,165,1,18.92
10,299905,Menos de 250k,Experto,Sin Experiencia,Remoto,7,Dentro del mercado,126,1,28.3
12,421705,Más de 1M,Básico,Específica,Presencial,2,Por encima del mercado,10,1,37.02
1,497037,Más de 1M,Experto,Específica,Presencial,3,Por encima del mercado,117,1,55.48
10,677654,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Dentro del mercado,116,1,38.95
23,564116,Más de 1M,Intermedio,General,Presencial,5,Dentro del mercado,58,0,15.65
13,607582,250k a 1M,Experto,Específica,Presencial,2,Por debajo del mercado,117,1,38.77
13,569866,Menos de 250k,Intermedio,Específica,Remoto,8,Por encima del mercado,75,1,26.86
18,669244,Menos de 250k,Experto,General,Híbrido,1,Por debajo del mercado,59,1,34.75
14,459918,Menos de 250k,Básico,General,Presencial,6,Dentro del mercado,41,1,25.91
7,532978,Más de 1M,Experto,Sin Experiencia,Híbrido,1,Por encima del mercado,142,1,49.19
12,505675,Menos de 250k,Intermedio,Específica,Presencial,8,Dentro del mercado,165,1,27.12
5,412409,Menos de 250k,Experto,Específica,Híbrido,4,Dentro del mercado,93,1,43.25
13,702341,Menos de 250k,Básico,Sin Experiencia,Presencial,7,Dentro del mercado,149,1,31.24
7,698128,Más de 1M,Experto,Sin Experiencia,Remoto,4,Por debajo del mercado,176,1,48.18
18,741158,250k a 1M,Intermedio,Específica,Híbrido,9,Dentro del mercado,107,1,21.29
9,347260,Menos de 250k,Básico,Específica,Híbrido,1,Por debajo del mercado,96,1,41.78
7,570162,250k a 1M,Intermedio,General,Presencial,8,Dentro del mercado,123,1,37.22
11,718473,Más de 1M,Experto,General,Híbrido,3,Dentro del mercado,58,1,42.74
14,800579,Más de 1M,Intermedio,Específica,Presencial,6,Por encima del mercado,127,1,34.11
5,198274,Más de 1M,Experto,Específica,Híbrido,6,Dentro del mercado,108,0,34.53
9,499423,Más de 1M,Básico,General,Híbrido,1,Por encima del mercado,35,1,45.7
13,462157,250k a 1M,Intermedio,Sin Experiencia,Remoto,8,Por encima del mercado,35,1,24.52
20,818168,Menos de 250k,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,51,0,24.71
1,58130,Más de 1M,Experto,Específica,Híbrido,5,Por encima del mercado,126,0,39.08
16,290537,Más de 1M,Intermedio,Específica,Remoto,6,Por encima del mercado,83,1,18.8
10,786607,250k a 1M,Intermedio,General,Híbrido,5,Dentro del mercado,99,1,42.75
9,406056,250k a 1M,Básico,Específica,Presencial,8,Dentro del mercado,168,1,30.09
8,239708,Más de 1M,Experto,Sin Experiencia,Híbrido,4,Por debajo del mercado,122,1,35.63
10,802407,Menos de 250k,Experto,General,Híbrido,8,Por encima del mercado,68,1,38.68
16,213637,Menos de 250k,Básico,General,Remoto,7,Por encima del mercado,51,1,15.7
9,704407,Más de 1M,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,115,1,44.01
22,187949,250k a 1M,Experto,Sin Experiencia,Presencial,11,Dentro del mercado,51,0,0.0
16,211494,Más de 1M,Básico,General,Presencial,6,Por encima del mercado,163,1,16.34
13,540028,Más de 1M,Básico,Específica,Presencial,6,Por debajo del mercado,112,1,30.35
11,330338,250k a 1M,Básico,Sin Experiencia,Híbrido,7,Dentro del mercado,106,1,26.48
19,554467,Más de 1M,Experto,General,Presencial,5,Por debajo del mercado,52,0,22.59
20,860409,Más de 1M,Básico,Específica,Presencial,9,Por debajo del mercado,131,0,20.94
5,468997,Más de 1M,Intermedio,Específica,Remoto,5,Por encima del mercado,156,1,43.47
8,825557,250k a 1M,Intermedio,General,Remoto,7,Dentro del mercado,93,1,42.74
16,564858,Menos de 250k,Experto,Sin Experiencia,Presencial,2,Por encima del mercado,146,1,34.18
18,691174,Menos de 250k,Básico,Específica,Presencial,1,Por encima del mercado,80,1,35.91
10,50000,250k a 1M,Intermedio,Sin Experiencia,Híbrido,6,Dentro del mercado,97,0,21.84
8,627261,Menos de 250k,Experto,General,Híbrido,4,Dentro del mercado,204,1,45.41
12,596553,Más de 1M,Intermedio,Sin Experiencia,Remoto,4,Dentro del mercado,81,1,35.28
21,427986,Menos de 250k,Básico,Específica,Presencial,1,Por encima del mercado,127,0,23.93
12,879106,Más de 1M,Experto,General,Presencial,10,Dentro del mercado,81,0,31.36
4,401358,Menos de 250k,Intermedio,Específica,Presencial,5,Dentro del mercado,114,1,42.05
13,178225,250k a 1M,Experto,Específica,Presencial,9,Dentro del mercado,135,0,15.35
17,656391,Menos de 250k,Intermedio,General,Presencial,1,Por debajo del mercado,55,1,36.58
11,215265,Menos de 250k,Intermedio,General,Híbrido,5,Dentro del mercado,65,1,25.8
20,515317,Menos de 250k,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,128,0,17.86
17,767973,250k a 1M,Básico,General,Presencial,5,Por debajo del mercado,108,1,29.74
12,599696,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,6,Por encima del mercado,159,1,34.21
12,450522,250k a 1M,Experto,General,Híbrido,1,Por debajo del mercado,113,1,38.83
1,429775,Más de 1M,Experto,Específica,Presencial,6,Dentro del mercado,193,1,47.18
19,753069,Menos de 250k,Básico,Sin Experiencia,Híbrido,2,Por debajo del mercado,135,0,31.78
10,256017,250k a 1M,Intermedio,General,Presencial,3,Por encima del mercado,194,1,33.4
